WibbiCrawlName,mimeType,crawlType,year,month,day,machine,port,numPages,siteListName,sizeinGB,daemonLogFileName,crawlFilesDirectory
2008-Election-09-27,text,2008-Election,2008,09,27,WB2,7525,212815,2008-Election-09-27.tx,2,ddaemon.2008-Election.log,2008-Election-09-27
2008-Election-10-01,text,2008-Election,2008,10,01,WB2,7526,204923,2008-Election-10-01.tx,2,ddaemon.2008-Election.log,2008-Election-10-01
2008-Election-10-07,text,2008-Election,2008,10,07,WB12,7279,202634,2008-Election-10-07.tx,2,ddaemon.2008-Election.log,2008-Election-10-07
2008-Election-10-14,text,2008-Election,2008,10,14,WB12,7474,214278,2008-Election-10-14.tx,2,ddaemon.2008-Election.log,2008-Election-10-14
2008-Election-10-21,text,2008-Election,2008,10,21,WB12,7527,193139,2008-Election-10-21.tx,2,ddaemon.2008-Election.log,2008-Election-10-21
2008-Election-10-28,text,2008-Election,2008,10,28,WB12,7528,107881,2008-Election-10-28.tx,2,ddaemon.2008-Election.log,2008-Election-10-28
2008-Election-10-29,text,2008-Election,2008,10,29,WB12,7530,208279,2008-Election-10-29.tx,2,ddaemon.2008-Election.log,2008-Election-10-29
2008-Election-10-30,text,2008-Election,2008,10,30,WB12,7533,211519,2008-Election-10-30.tx,2,ddaemon.2008-Election.log,2008-Election-10-30
2008-Election-10-31,text,2008-Election,2008,10,31,WB10,7534,277336,2008-Election-10-31.tx,3,ddaemon.2008-Election.log,2008-Election-10-31
2008-Election-11-01,text,2008-Election,2008,11,01,WB19,7535,279335,2008-Election-11-01.tx,3,ddaemon.2008-Election.log,2008-Election-11-01
2008-Election-11-02,text,2008-Election,2008,11,02,WB19,7537,282134,2008-Election-11-02.tx,3,ddaemon.2008-Election.log,2008-Election-11-02
2008-Election-11-03,text,2008-Election,2008,11,03,WB19,7538,288244,2008-Election-11-03.tx,3,ddaemon.2008-Election.log,2008-Election-11-03
2008-Election-11-04,text,2008-Election,2008,11,04,WB19,7540,276130,2008-Election-11-04.tx,3,ddaemon.2008-Election.log,2008-Election-11-04
2008-Election-11-05,text,2008-Election,2008,11,05,WB19,7556,285324,2008-Election-11-05.tx,3,ddaemon.2008-Election.log,2008-Election-11-05
2008-Election-11-06,text,2008-Election,2008,11,06,WB19,7557,282584,2008-Election-11-06.tx,3,ddaemon.2008-Election.log,2008-Election-11-06
2008-Election-11-07,text,2008-Election,2008,11,07,WB19,7558,285929,2008-Election-11-07.tx,3,ddaemon.2008-Election.log,2008-Election-11-07
2008-Election-11-08,text,2008-Election,2008,11,08,WB19,7559,277572,2008-Election-11-08.tx,3,ddaemon.2008-Election.log,2008-Election-11-08
2008-Election-11-10,text,2008-Election,2008,11,10,WB19,7560,299733,2008-Election-11-10.tx,3,ddaemon.2008-Election.log,2008-Election-11-10
2008-Election-11-11,text,2008-Election,2008,11,11,WB19,7561,291287,2008-Election-11-11.tx,3,ddaemon.2008-Election.log,2008-Election-11-11
2008-Election-11-12,text,2008-Election,2008,11,12,WB19,7562,225534,2008-Election-11-12.tx,3,ddaemon.2008-Election.log,2008-Election-11-12
obama.transition.01.27.2009,text,obama.transition,2009,01,27,WB15,7588,80071,obama.transition.01.27.2009.tx,1,ddaemon.obama.transition.log,obama.transition.01.27.2009
obama.transition.02.03.2009,text,obama.transition,2009,02,03,WB15,7589,70274,obama.transition.02.03.2009.tx,1,ddaemon.obama.transition.log,obama.transition.02.03.2009
obama.transition.02.12.2009,text,obama.transition,2009,02,12,WB15,7591,55706,obama.transition.02.12.2009.tx,1,ddaemon.obama.transition.log,obama.transition.02.12.2009
obama.transition.02.17.2009,text,obama.transition,2009,02,17,WB15,7592,85008,obama.transition.02.17.2009.tx,1,ddaemon.obama.transition.log,obama.transition.02.17.2009
obama.transition.02.24.2009,text,obama.transition,2009,02,24,WB15,7594,78586,obama.transition.02.24.2009.tx,1,ddaemon.obama.transition.log,obama.transition.02.24.2009
obama.transition.03.03.2009,text,obama.transition,2009,03,03,WB15,7595,86898,obama.transition.03.03.2009.tx,1,ddaemon.obama.transition.log,obama.transition.03.03.2009
obama.transition.03.10.2009,text,obama.transition,2009,03,10,WB15,7596,72956,obama.transition.03.10.2009.tx,1,ddaemon.obama.transition.log,obama.transition.03.10.2009
obama.transition.03.17.2009,text,obama.transition,2009,03,17,WB15,7597,87712,obama.transition.03.17.2009.tx,1,ddaemon.obama.transition.log,obama.transition.03.17.2009
obama.transition.03.24.2009,text,obama.transition,2009,03,24,WB15,7598,88547,obama.transition.03.24.2009.tx,1,ddaemon.obama.transition.log,obama.transition.03.24.2009
obama.transition.04.06.2009,text,obama.transition,2009,04,06,WB15,7600,89963,obama.transition.04.06.2009.tx,1,ddaemon.obama.transition.log,obama.transition.04.06.2009
obama.transition.04.13.2009,text,obama.transition,2009,04,13,WB15,7602,72129,obama.transition.04.13.2009.tx,1,ddaemon.obama.transition.log,obama.transition.04.13.2009
obama.transition.04.20.2009,text,obama.transition,2009,04,20,WB15,7608,68511,obama.transition.04.20.2009.tx,1,ddaemon.obama.transition.log,obama.transition.04.20.2009
obama.transition.04.27.2009,text,obama.transition,2009,04,27,WB15,7613,55609,obama.transition.04.27.2009.tx,1,ddaemon.obama.transition.log,obama.transition.04.27.2009
obama.transition.05.05.2009,text,obama.transition,2009,05,05,WB15,7635,76130,obama.transition.05.05.2009.tx,1,ddaemon.obama.transition.log,obama.transition.05.05.2009
obama.transition.05.11.2009,text,obama.transition,2009,05,11,WB15,7636,30002,obama.transition.05.11.2009.tx,1,ddaemon.obama.transition.log,obama.transition.05.11.2009
obama.transition.05.18.2009,text,obama.transition,2009,05,18,WB15,7638,92837,obama.transition.05.18.2009.tx,1,ddaemon.obama.transition.log,obama.transition.05.18.2009
obama.transition.05.25.2009,text,obama.transition,2009,05,25,WB15,7639,101351,obama.transition.05.25.2009.tx,1,ddaemon.obama.transition.log,obama.transition.05.25.2009
obama.transition.06.01.2009,text,obama.transition,2009,06,01,WB15,7661,89744,obama.transition.06.01.2009.tx,1,ddaemon.obama.transition.log,obama.transition.06.01.2009
obama.transition.06.15.2009,text,obama.transition,2009,06,15,WB15,7662,83856,obama.transition.06.15.2009.tx,1,ddaemon.obama.transition.log,obama.transition.06.15.2009
hood-shooting-2009,text,fort-hood-shooting,2009,unknown,00,WB17,7695,741887,hood-shooting-2009.tx,10,hood.log,hood-shooting-2009
us-uk-papers.2006-06-1,text,us-uk-papers,2006,06,00,WB15,7462,285555,us-uk-papers.2006-06-1.tx,1,ddaemon.log.us-uk,us-uk-papers.2006-06-1
us-uk-papers.2006-06-2,text,us-uk-papers,2006,06,00,WB15,7463,367378,us-uk-papers.2006-06-2.tx,2,ddaemon.log.us-uk,us-uk-papers.2006-06-2
us-uk-papers.2006-06-3,text,us-uk-papers,2006,06,00,WB15,7464,424876,us-uk-papers.2006-06-3.tx,2,ddaemon.log.us-uk,us-uk-papers.2006-06-3
us-uk-papers.2006-06-4,text,us-uk-papers,2006,06,00,WB15,7487,425968,us-uk-papers.2006-06-4.tx,2,ddaemon.log.us-uk,us-uk-papers.2006-06-4
us-uk-papers.2006-07-1,text,us-uk-papers,2006,07,00,WB15,7486,411945,us-uk-papers.2006-07-1.tx,2,ddaemon.log.us-uk,us-uk-papers.2006-07-1
uspapers-2006-11,text,monthly-papers,2006,11,00,WB4,7585,706957,uspapers-2006-11.tx,507,ddaemon.log.us.papers,2006-11
uspapers-12-2006,text,monthly-papers,2006,12,00,WB1,7153,609252,uspapers-12-2006.tx,511,ddaemon.log.us.papers,12-2006
uspapers-01-2007,text,monthly-papers,2007,01,00,WB2,7154,561402,uspapers-01-2007.tx,503,ddaemon.log.us.papers,01-2007
uspapers-02-2007,text,monthly-papers,2007,02,00,WB11,7155,650321,uspapers-02-2007.tx,591,ddaemon.log.us.papers,02-2007
uspapers-03-2007,text,monthly-papers,2007,03,00,WB23,7156,550701,uspapers-03-2007.tx,681,ddaemon.log.us.papers,03-2007
uspapers-04-10-2007,text,monthly-papers,2007,04,10,WB5,7201,619893,uspapers-04-10-2007.tx,578,ddaemon.log.us.papers,04-2007
uspapers-04-19-2007,text,monthly-papers,2007,04,19,WB17,7162,221575,uspapers-04-19-2007.tx,2,ddaemon.log.us.papers,uspapers-04-19-2007
uspapers-04-26-2007,text,monthly-papers,2007,04,26,WB17,7202,232653,uspapers-04-26-2007.tx,2,ddaemon.log.us.papers,uspapers-04-26-2007
uspapers-05-2007,text,monthly-papers,2007,05,00,WB15,7238,648071,uspapers-05-2007.tx,573,ddaemon.log.us.papers,05-2007
uspapers-06-2007,text,monthly-papers,2007,06,00,WB2,7259,683007,uspapers-06-2007.tx,591,ddaemon.log.us.papers,06-2007
uspapers-07-2007,text,monthly-papers,2007,07,00,WB15,7263,689452,uspapers-07-2007.tx,525,ddaemon.log.us.papers,07-2007
uspapers-08-2007,text,monthly-papers,2007,08,00,WB18,7265,739024,uspapers-08-2007.tx,500,ddaemon.log.us.papers,08-2007
uspapers-09-2007,text,monthly-papers,2007,09,00,WB11,7271,707949,uspapers-09-2007.tx,486,ddaemon.log.us.papers,09-2007
uspapers-10-2007,text,monthly-papers,2007,10,00,WB3,7288,696836,uspapers-10-2007.tx,493,ddaemon.log.us.papers,10-2007
uspapers-11-2007,text,monthly-papers,2007,11,00,WB19,7290,739231,uspapers-11-2007.tx,497,ddaemon.log.us.papers,11-2007
uspapers-12-2007,text,monthly-papers,2007,12,00,WB18,7303,687250,uspapers-12-2007.tx,629,ddaemon.log.us.papers,12-2007
uspapers-01-2008,text,monthly-papers,2008,01,00,WB20,7297,740707,uspapers-01-2008.tx,498,ddaemon.log.us.papers,01-2008
uspapers-02-2008,text,monthly-papers,2008,02,00,WB21,7348,765591,uspapers-02-2008.tx,494,ddaemon.log.us.papers,2008-02
uspapers-03-2008,text,monthly-papers,2008,03,00,WB6,7361,779621,uspapers-03-2008.tx,504,ddaemon.log.us.papers,03-2008
uspapers-04-2008,text,monthly-papers,2008,04,00,WB1,7403,721310,uspapers-04-2008.tx,439,ddaemon.log.us.papers,04-2008
uspapers-05-2008,text,monthly-papers,2008,05,00,WB10,7498,731016,uspapers-05-2008.tx,444,ddaemon.log.us.papers,05-2008
uspapers-06-2008,text,monthly-papers,2008,06,00,WB6,7261,750841,uspapers-06-2008.tx,485,ddaemon.log.us.papers,06-2008
uspapers-07-2008,text,monthly-papers,2008,07,00,WB7,7503,761810,uspapers-07-2008.tx,498,ddaemon.log.us.papers,07-2008
uspapers-08-2008,text,monthly-papers,2008,08,00,WB2,7504,778848,uspapers-08-2008.tx,516,ddaemon.log.us.papers,08-2008
uspapers-09-2008,text,monthly-papers,2008,09,00,WB21,7520,816289,uspapers-09-2008.tx,680,ddaemon.log.us.papers,09-2008
uspapers-10-2008,text,monthly-papers,2008,10,00,WB3,7543,780025,uspapers-10-2008.tx,500,ddaemon.log.us.papers,10-2008
uspapers-11-2008,text,monthly-papers,2008,11,00,WB2,7569,772722,uspapers-11-2008.tx,516,ddaemon.log.us.papers,11-2008
uspapers-12-2008,text,monthly-papers,2008,12,00,WB7,7581,575934,uspapers-12-2008.tx,762,ddaemon.log.us.papers,12-2008
uspapers-01-2009,text,monthly-papers,2009,01,00,WB23,7584,786398,uspapers-01-2009.tx,525,ddaemon.log.us.papers,01-2009
uspapers-02-2009,text,monthly-papers,2009,02,00,WB23,7564,738879,uspapers-02-2009.tx,515,ddaemon.log.us.papers,02-2009
uspapers-03-2009,text,monthly-papers,2009,03,00,WB22,7568,749283,uspapers-03-2009.tx,880,ddaemon.log.us.papers,03-2009
uspapers-04-2009,text,monthly-papers,2009,04,00,WB2,7640,745267,uspapers-04-2009.tx,498,ddaemon.log.us.papers,04-2009
uspapers-05-2009,text,monthly-papers,2009,05,00,WB7,7643,714929,uspapers-05-2009.tx,497,ddaemon.log.us.papers,05-2009
uspapers-06-2009,text,monthly-papers,2009,06,00,WB15,7654,737606,uspapers-06-2009.tx,826,ddaemon.log.us.papers,06-2009
uspapers-07-2009,text,monthly-papers,2009,07,00,WB15,7657,720435,uspapers-07-2009.tx,482,ddaemon.log.us.papers,07-2009
uspapers-08-2009,text,monthly-papers,2009,08,00,WB2,7660,705564,uspapers-08-2009.tx,466,ddaemon.log.us.papers,08-2009
uspapers-09-2009,text,monthly-papers,2009,09,00,WB7,7672,720274,uspapers-09-2009.tx,1600,ddaemon.log.us.papers,09-2009
uspapers-10-2009,text,monthly-papers,2009,10,00,WB12,7697,725593,uspapers-10-2009.tx,468,ddaemon.log.us.papers,10-2009
uspapers-11-2009,text,monthly-papers,2009,11,00,WB7,7698,734660,uspapers-11-2009.tx,479,ddaemon.log.us.papers,11-2009
uspapers-12-2009,text,monthly-papers,2009,12,00,WB7,7720,785390,uspapers-12-2009.tx,490,ddaemon.log.us.papers,12-2009
uspapers-01-2010,text,monthly-papers,2010,01,00,WB11,7721,759242,uspapers-01-2010.tx,518,ddaemon.log.us.papers,01-2010
uspapers-02-2010,text,monthly-papers,2010,02,00,WB10,7723,743678,uspapers-02-2010.tx,501,ddaemon.log.us.papers,02-2010
uspapers-03-2010,text,monthly-papers,2010,03,00,WB23,7724,738399,uspapers-03-2010.tx,646,ddaemon.log.us.papers,03-2010
uspapers-04-2010,text,monthly-papers,2010,04,00,WB20,7732,769391,uspapers-04-2010.tx,512,ddaemon.log.us.papers,04-2010
uspapers-05-2010,text,monthly-papers,2010,05,00,WB22,7752,804151,uspapers-05-2010.tx,358,ddaemon.log.us.papers,05-2010
uspapers-06-2010,text,monthly-papers,2010,06,00,WB18,7754,760690,uspapers-06-2010.tx,699,ddaemon.log.us.papers,06-2010
uspapers-07-2010,text,monthly-papers,2010,07,00,WB4,7755,696620,uspapers-07-2010.tx,512,ddaemon.log.us.papers,07-2010
uspapers-08-2010,text,monthly-papers,2010,08,00,WB12,7757,739430,uspapers-08-2010.tx,518,dd.log.us.papers,08-2010
uspapers-09-2010,text,monthly-papers,2010,09,00,WB11,7778,621592,uspapers-09-2010.tx,518,dd.log.us.papers,09-2010
uspapers-10-2010,text,monthly-papers,2010,10,00,WB2,7777,408259,uspapers-10-2010.tx,424,dd.log.us.papers,10-2010
uspapers-11-2010,text,monthly-papers,2010,11,00,WB18,7795,659558,uspapers-11-2010.tx,540,dd.log.us.papers,11-2010
uspapers-12-2010,text,monthly-papers,2010,12,00,WB3,7796,657187,uspapers-12-2010.tx,481,dd.log.us.papers,12-2010
uspapers-01-2011,text,monthly-papers,2011,01,00,WB3,7419,390564,uspapers-01-2011.tx,379,dd.log.us.papers,01-2011
uspapers-02-2011,text,monthly-papers,2011,02,00,WB9,7420,781023,uspapers-02-2011.tx,542,dd.log.us.papers,02-2011
uspapers-03-2011,text,monthly-papers,2011,03,00,WB23,7422,781033,uspapers-03-2011.tx,542,dd.log.us.papers,03-2011
01-2006-wk2,text,weekly,2006,01,07,WB22,8101,2000008,01-2006-wk2.tx,12,ddaemon.log.weeklies,01-2006-wk2
01-2006-wk4,text,weekly,2006,01,22,WB22,8103,2375036,01-2006-wk4.tx,13,ddaemon.log.weeklies,01-2006-wk4
02-2006-wk1,text,weekly,2006,02,01,WB22,8104,2275951,02-2006-wk1.tx,14,ddaemon.log.weeklies,02-2006-wk1
02-2006-wk2,text,weekly,2006,02,07,WB20,8105,2289270,02-2006-wk2.tx,13,ddaemon.log.weeklies,02-2006-wk2
02-2006-wk3,text,weekly,2006,02,14,WB20,8106,2325619,02-2006-wk3.tx,14,ddaemon.log.weeklies,02-2006-wk3
02-2006-wk4,text,weekly,2006,02,22,WB20,8107,2283565,02-2006-wk4.tx,13,ddaemon.log.weeklies,02-2006-wk4
02-2006-wk5,text,weekly,2006,02,00,WB6,8108,2234303,02-2006-wk5.tx,13,ddaemon.log.weeklies,02-2006-wk5
03-2006-wk1,text,weekly,2006,03,01,WB22,8109,2271894,03-2006-wk1.tx,13,ddaemon.log.weeklies,03-2006-wk1
03-2006-wk2,text,weekly,2006,03,07,WB9,8110,2674848,03-2006-wk2.tx,15,ddaemon.log.weeklies,03-2006-wk2
03-2006-wk3,text,weekly,2006,03,14,WB9,8111,1787961,03-2006-wk3.tx,10,ddaemon.log.weeklies,03-2006-wk3
03-2006-wk4,text,weekly,2006,03,22,WB9,8112,2271617,03-2006-wk4.tx,13,ddaemon.log.weeklies,03-2006-wk4
04-2006-wk1,text,weekly,2006,04,01,WB9,8113,2309279,04-2006-wk1.tx,13,ddaemon.log.weeklies,04-2006-wk1
04-2006-wk2,text,weekly,2006,04,07,WB9,8114,2276621,04-2006-wk2.tx,13,ddaemon.log.weeklies,04-2006-wk2
04-2006-wk3,text,weekly,2006,04,14,WB20,8115,2335326,04-2006-wk3.tx,14,ddaemon.log.weeklies,04-2006-wk3
04-2006-wk4,text,weekly,2006,04,22,WB20,8116,2293705,04-2006-wk4.tx,13,ddaemon.log.weeklies,04-2006-wk4
05-2006-wk1,text,weekly,2006,05,01,WB20,8117,2246436,05-2006-wk1.tx,13,ddaemon.log.weeklies,05-2006-wk1
05-2006-wk2,text,weekly,2006,05,07,WB20,8118,2284718,05-2006-wk2.tx,15,ddaemon.log.weeklies,05-2006-wk2
05-2006-wk3,text,weekly,2006,05,14,WB20,8119,2272579,05-2006-wk3.tx,15,ddaemon.log.weeklies,05-2006-wk3
05-2006-wk4,text,weekly,2006,05,22,WB20,8120,2398041,05-2006-wk4.tx,16,ddaemon.log.weeklies,05-2006-wk4
WikiPedia-2006-05,text,WikiPedia,2006,5,00,WB17,7432,124174,WikiPedia-2006-05.tx,1,ddaemon.log.wiki,wiki-2006-05
facebook.09.08.2008,text,facebook,2008,9,08,WB15,7517,66568,facebook.09.08.2008.tx,1,ddaemon.log.facebook,facebook.09.08.2008
